#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1084	chr13	65453072	65453612	CpG: 48	540	48	373	17.8	69.1	0.77
1084	chr13	65521069	65521729	CpG: 54	660	54	445	16.4	67.4	0.73
1085	chr13	65663641	65664287	CpG: 53	646	53	442	16.4	68.4	0.71
1087	chr13	65827218	65827855	CpG: 50	637	50	430	15.7	67.5	0.71
1088	chr13	65991356	65991820	CpG: 43	464	43	314	18.5	67.7	0.81
1089	chr13	66108543	66108779	CpG: 31	236	31	167	26.3	70.8	1.06
1090	chr13	66300374	66301002	CpG: 48	628	48	424	15.3	67.5	0.69
1091	chr13	66348710	66349347	CpG: 49	637	49	429	15.4	67.3	0.7
1095	chr13	66908451	66909084	CpG: 51	633	51	428	16.1	67.6	0.73
1095	chr13	66969329	66969793	CpG: 43	464	43	314	18.5	67.7	0.81
1096	chr13	67033636	67034456	CpG: 87	820	87	553	21.2	67.4	0.93
1097	chr13	67161929	67162194	CpG: 21	265	21	164	15.8	61.9	0.86
1101	chr13	67653875	67654135	CpG: 25	260	25	165	19.2	63.5	0.98
1103	chr13	67914780	67915035	CpG: 18	255	18	159	14.1	62.4	0.78
1109	chr13	68720736	68721485	CpG: 85	749	85	500	22.7	66.8	1.03
1112	chr13	69137625	69138341	CpG: 75	716	75	494	20.9	69	0.88
1116	chr13	69672302	69674070	CpG: 192	1768	192	987	21.7	55.8	1.4
1117	chr13	69749803	69751148	CpG: 111	1345	111	833	16.5	61.9	0.86
1118	chr13	69877466	69878948	CpG: 150	1482	150	920	20.2	62.1	1.05
1118	chr13	69948718	69949099	CpG: 37	381	37	260	19.4	68.2	0.85
1124	chr13	70776195	70776783	CpG: 64	588	64	418	21.8	71.1	0.87
1135	chr13	72096802	72097704	CpG: 77	902	77	572	17.1	63.4	0.86
1135	chr13	72100227	72101480	CpG: 122	1253	122	788	19.5	62.9	0.99
1140	chr13	72761553	72761869	CpG: 25	316	25	199	15.8	63	0.81
1140	chr13	72765765	72769439	CpG: 288	3674	288	2234	15.7	60.8	0.85
1144	chr13	73397806	73398595	CpG: 91	789	91	524	23.1	66.4	1.05
1145	chr13	73400497	73400945	CpG: 32	448	32	256	14.3	57.1	0.88
1145	chr13	73401838	73402049	CpG: 16	211	16	124	15.2	58.8	0.88
1145	chr13	73405924	73406158	CpG: 18	234	18	151	15.4	64.5	0.75
1145	chr13	73409321	73409684	CpG: 36	363	36	216	19.8	59.5	1.12
1145	chr13	73465699	73466056	CpG: 35	357	35	233	19.6	65.3	0.92
1145	chr13	73468405	73469006	CpG: 45	601	45	393	15	65.4	0.7
1146	chr13	73604598	73605126	CpG: 50	528	50	317	18.9	60	1.07
1147	chr13	73741236	73741886	CpG: 66	650	66	399	20.3	61.4	1.08
1147	chr13	73764302	73764620	CpG: 29	318	29	211	18.2	66.4	0.84
1148	chr13	73870511	73870780	CpG: 24	269	24	150	17.8	55.8	1.15
1148	chr13	73901020	73901414	CpG: 46	394	46	280	23.4	71.1	0.93
1149	chr13	73984330	73985146	CpG: 95	816	95	584	23.3	71.6	0.92
1150	chr13	74074792	74075485	CpG: 79	693	79	470	22.8	67.8	0.99
1150	chr13	74146555	74147851	CpG: 100	1296	100	829	15.4	64	0.76
1151	chr13	74199440	74199820	CpG: 37	380	37	263	19.5	69.2	0.82
1151	chr13	74258560	74258973	CpG: 35	413	35	277	16.9	67.1	0.77
1151	chr13	74304337	74304557	CpG: 21	220	21	148	19.1	67.3	0.9
1152	chr13	74345913	74346227	CpG: 30	314	30	209	19.1	66.6	0.87
1152	chr13	74397388	74397686	CpG: 27	298	27	198	18.1	66.4	0.84
1152	chr13	74429679	74429887	CpG: 21	208	21	147	20.2	70.7	0.81
1153	chr13	74454752	74455105	CpG: 27	353	27	210	15.3	59.5	0.87
1153	chr13	74487355	74487812	CpG: 50	457	50	299	21.9	65.4	1.04
1153	chr13	74543898	74544278	CpG: 33	380	33	231	17.4	60.8	0.95
1155	chr13	74777272	74777619	CpG: 34	347	34	248	19.6	71.5	0.78
1156	chr13	74945802	74946060	CpG: 27	258	27	179	20.9	69.4	0.89
1163	chr13	75844694	75846067	CpG: 140	1373	140	930	20.4	67.7	0.91
1165	chr13	76080633	76081431	CpG: 109	798	109	590	27.3	73.9	1
1166	chr13	76155736	76156207	CpG: 40	471	40	300	17	63.7	0.84
1166	chr13	76193015	76194157	CpG: 90	1142	90	761	15.8	66.6	0.71
1168	chr13	76521537	76522723	CpG: 105	1186	105	818	17.7	69	0.75
1174	chr13	77274297	77274884	CpG: 64	587	64	392	21.8	66.8	0.99
1178	chr13	77847897	77848232	CpG: 31	335	31	220	18.5	65.7	0.86
1182	chr13	78302529	78303235	CpG: 83	706	83	488	23.5	69.1	0.99
1182	chr13	78318579	78318924	CpG: 28	345	28	234	16.2	67.8	0.72
1182	chr13	78320474	78320676	CpG: 20	202	20	116	19.8	57.4	1.2
1182	chr13	78334137	78334834	CpG: 64	697	64	467	18.4	67	0.82
1182	chr13	78337499	78339015	CpG: 133	1516	133	850	17.5	56.1	1.11
1182	chr13	78342399	78342952	CpG: 51	553	51	358	18.4	64.7	0.9
1203	chr13	81022290	81022613	CpG: 33	323	33	177	20.4	54.8	1.36
1203	chr13	81024689	81025672	CpG: 84	983	84	604	17.1	61.4	0.91
1203	chr13	81102147	81102407	CpG: 34	260	34	193	26.2	74.2	0.96
1204	chr13	81203632	81203851	CpG: 26	219	26	142	23.7	64.8	1.13
1208	chr13	81771822	81772144	CpG: 27	322	27	217	16.8	67.4	0.85
1209	chr13	81796635	81797146	CpG: 58	511	58	328	22.7	64.2	1.11
1209	chr13	81849935	81850911	CpG: 82	976	82	634	16.8	65	0.8
1210	chr13	81921995	81922975	CpG: 81	980	81	589	16.5	60.1	0.92
1223	chr13	83662647	83662956	CpG: 27	309	27	199	17.5	64.4	0.88
1224	chr13	83860471	83860849	CpG: 29	378	29	249	15.3	65.9	0.72
1224	chr13	83870384	83871126	CpG: 67	742	67	464	18.1	62.5	0.93
1224	chr13	83884676	83884939	CpG: 33	263	33	188	25.1	71.5	0.99
1228	chr13	84361650	84361957	CpG: 27	307	27	183	17.6	59.6	1.01
1236	chr13	85328935	85329271	CpG: 42	336	42	228	25	67.9	1.09
1236	chr13	85428122	85429280	CpG: 107	1158	107	695	18.5	60	1.03
1242	chr13	86185882	86186500	CpG: 49	618	49	380	15.9	61.5	0.85
1263	chr13	88961095	88961574	CpG: 41	479	41	315	17.1	65.8	0.81
1270	chr13	89878971	89879422	CpG: 32	451	32	277	14.2	61.4	0.76
1270	chr13	89881742	89882005	CpG: 20	263	20	163	15.2	62	0.8
1273	chr13	90229140	90229637	CpG: 51	497	51	332	20.5	66.8	0.93
1279	chr13	91062679	91063240	CpG: 49	561	49	359	17.5	64	0.87
1282	chr13	91363398	91363894	CpG: 44	496	44	319	17.7	64.3	0.86
1283	chr13	91599989	91601824	CpG: 150	1835	150	963	16.3	52.5	1.21
1285	chr13	91881044	91881300	CpG: 26	256	26	185	20.3	72.3	0.79
1286	chr13	91946854	91947324	CpG: 46	470	46	318	19.6	67.7	0.87
1293	chr13	92901175	92901935	CpG: 80	760	80	516	21.1	67.9	0.91
1295	chr13	93124659	93125433	CpG: 78	774	78	506	20.2	65.4	0.95
1296	chr13	93195808	93196997	CpG: 142	1189	142	864	23.9	72.7	0.91
1296	chr13	93300390	93301350	CpG: 93	960	93	607	19.4	63.2	0.97
1297	chr13	93380554	93381469	CpG: 87	915	87	607	19	66.3	0.89
1298	chr13	93564661	93564941	CpG: 28	280	28	186	20	66.4	0.95
1299	chr13	93614661	93615053	CpG: 38	392	38	286	19.4	73	0.73
1301	chr13	93961895	93962584	CpG: 68	689	68	472	19.7	68.5	0.84
1302	chr13	94073481	94074592	CpG: 136	1111	136	788	24.5	70.9	0.98
1304	chr13	94268218	94269744	CpG: 163	1526	163	1015	21.4	66.5	0.97
1305	chr13	94444227	94444508	CpG: 27	281	27	174	19.2	61.9	1
1306	chr13	94541669	94542111	CpG: 46	442	46	282	20.8	63.8	1.02
1308	chr13	94827405	94828070	CpG: 68	665	68	438	20.5	65.9	0.95
1309	chr13	94944059	94944637	CpG: 38	578	38	345	13.1	59.7	0.74
1310	chr13	95054841	95055798	CpG: 108	957	108	645	22.6	67.4	1
1310	chr13	95128322	95129369	CpG: 99	1047	99	684	18.9	65.3	0.89
1312	chr13	95365919	95366181	CpG: 26	262	26	190	19.8	72.5	0.76
1313	chr13	95472560	95472972	CpG: 47	412	47	278	22.8	67.5	1
1313	chr13	95480410	95480611	CpG: 23	201	23	141	22.9	70.1	0.94
1314	chr13	95558772	95559328	CpG: 73	556	73	414	26.3	74.5	0.95
1314	chr13	95638531	95638850	CpG: 34	319	34	238	21.3	74.6	0.77
1314	chr13	95643621	95643879	CpG: 29	258	29	188	22.5	72.9	0.86
1314	chr13	95645315	95645517	CpG: 19	202	19	151	18.8	74.8	0.68
1314	chr13	95646943	95647485	CpG: 39	542	39	355	14.4	65.5	0.67
1314	chr13	95652735	95655964	CpG: 219	3229	219	1808	13.6	56	0.87
1315	chr13	95746202	95746542	CpG: 50	340	50	253	29.4	74.4	1.07
1317	chr13	95992354	95993031	CpG: 72	677	72	461	21.3	68.1	0.92
1318	chr13	96094929	96095587	CpG: 65	658	65	429	19.8	65.2	0.94
1318	chr13	96106085	96106500	CpG: 34	415	34	290	16.4	69.9	0.67
1318	chr13	96144786	96145396	CpG: 81	610	81	438	26.6	71.8	1.03
1319	chr13	96294253	96295390	CpG: 78	1137	78	711	13.7	62.5	0.7
1320	chr13	96374014	96374721	CpG: 51	707	51	414	14.4	58.6	0.85
1320	chr13	96387941	96388753	CpG: 61	812	61	519	15	63.9	0.74
1322	chr13	96661521	96662072	CpG: 66	551	66	376	24	68.2	1.06
1323	chr13	96731192	96731413	CpG: 16	221	16	134	14.5	60.6	0.8
1324	chr13	96901071	96901357	CpG: 28	286	28	201	19.6	70.3	0.84
1324	chr13	96902324	96902768	CpG: 46	444	46	309	20.7	69.6	0.86
1327	chr13	97312238	97312580	CpG: 26	342	26	215	15.2	62.9	0.79
1327	chr13	97312828	97313372	CpG: 57	544	57	371	21	68.2	0.91
1328	chr13	97440314	97441224	CpG: 95	910	95	621	20.9	68.2	0.91
1329	chr13	97518154	97518358	CpG: 20	204	20	141	19.6	69.1	0.89
1330	chr13	97694452	97695401	CpG: 91	949	91	646	19.2	68.1	0.83
1331	chr13	97841189	97842282	CpG: 119	1093	119	638	21.8	58.4	1.28
1331	chr13	97907624	97908221	CpG: 49	597	49	371	16.4	62.1	0.85
1332	chr13	97967980	97968435	CpG: 42	455	42	306	18.5	67.3	0.82
1332	chr13	98010771	98011847	CpG: 111	1076	111	750	20.6	69.7	0.86
1340	chr13	98975742	98976433	CpG: 69	691	69	510	20	73.8	0.75
1340	chr13	99032803	99033446	CpG: 68	643	68	408	21.2	63.5	1.05
1340	chr13	99086571	99087128	CpG: 70	557	70	391	25.1	70.2	1.02
1341	chr13	99124217	99126114	CpG: 201	1897	201	1108	21.2	58.4	1.26
1341	chr13	99135776	99136515	CpG: 72	739	72	490	19.5	66.3	0.89
1341	chr13	99161080	99161503	CpG: 46	423	46	261	21.7	61.7	1.15
1342	chr13	99272910	99273169	CpG: 20	259	20	148	15.4	57.1	0.95
1342	chr13	99274112	99274379	CpG: 24	267	24	172	18	64.4	0.87
1342	chr13	99342616	99343397	CpG: 62	781	62	485	15.9	62.1	0.82
1342	chr13	99343929	99344169	CpG: 18	240	18	146	15	60.8	0.81
1343	chr13	99358888	99359261	CpG: 36	373	36	257	19.3	68.9	0.81
1343	chr13	99383195	99383444	CpG: 26	249	26	170	20.9	68.3	0.9
1343	chr13	99464804	99465141	CpG: 35	337	35	247	20.8	73.3	0.79
1344	chr13	99584387	99585430	CpG: 129	1043	129	705	24.7	67.6	1.09
1345	chr13	99660793	99661192	CpG: 40	399	40	240	20.1	60.2	1.13
1345	chr13	99695696	99696781	CpG: 125	1085	125	761	23	70.1	0.94
1348	chr13	100114381	100114827	CpG: 42	446	42	306	18.8	68.6	0.8
1350	chr13	100284885	100286650	CpG: 123	1765	123	1105	13.9	62.6	0.71
1353	chr13	100670409	100670850	CpG: 39	441	39	295	17.7	66.9	0.8
1353	chr13	100785285	100785766	CpG: 36	481	36	316	15	65.7	0.69
1354	chr13	100873649	100874123	CpG: 47	474	47	322	19.8	67.9	0.88
1354	chr13	100877912	100878433	CpG: 70	521	70	386	26.9	74.1	1.02
1354	chr13	100894763	100895042	CpG: 34	279	34	198	24.4	71	0.98
1357	chr13	101261972	101262609	CpG: 54	637	54	409	17	64.2	0.85
1358	chr13	101321587	101322794	CpG: 105	1207	105	809	17.4	67	0.78
1358	chr13	101386470	101386971	CpG: 59	501	59	339	23.6	67.7	1.04
1358	chr13	101420883	101421746	CpG: 108	863	108	611	25	70.8	1.01
1358	chr13	101439673	101439907	CpG: 27	234	27	165	23.1	70.5	0.95
1359	chr13	101500667	101501010	CpG: 29	343	29	222	16.9	64.7	0.83
1359	chr13	101514093	101514562	CpG: 44	469	44	311	18.8	66.3	0.87
1359	chr13	101545400	101545927	CpG: 39	527	39	337	14.8	63.9	0.74
1359	chr13	101556243	101556690	CpG: 46	447	46	302	20.6	67.6	0.92
1360	chr13	101602620	101602863	CpG: 17	243	17	132	14	54.3	0.95
1360	chr13	101602930	101603508	CpG: 71	578	71	401	24.6	69.4	1.04
1366	chr13	102464452	102464693	CpG: 30	241	30	176	24.9	73	0.94
1367	chr13	102537208	102538471	CpG: 114	1263	114	842	18.1	66.7	0.81
1379	chr13	104123960	104124996	CpG: 121	1036	121	713	23.4	68.8	0.99
1381	chr13	104382707	104383089	CpG: 37	382	37	271	19.4	70.9	0.77
1382	chr13	104563913	104564805	CpG: 101	892	101	596	22.6	66.8	1.02
1383	chr13	104709736	104711889	CpG: 172	2153	172	1098	16	51	1.23
1385	chr13	104899430	104900112	CpG: 56	682	56	400	16.4	58.7	0.96
1385	chr13	104968779	104969200	CpG: 37	421	37	278	17.6	66	0.81
1386	chr13	105018604	105019280	CpG: 63	676	63	415	18.6	61.4	0.99
1390	chr13	105607108	105607414	CpG: 25	306	25	182	16.3	59.5	0.92
1391	chr13	105653646	105653886	CpG: 26	240	26	165	21.7	68.8	0.92
1392	chr13	105844140	105844958	CpG: 80	818	80	533	19.6	65.2	0.93
1394	chr13	106084048	106084599	CpG: 69	551	69	371	25	67.3	1.11
1395	chr13	106234716	106235223	CpG: 43	507	43	314	17	61.9	0.88
1406	chr13	107726633	107727244	CpG: 74	611	74	416	24.2	68.1	1.05
1406	chr13	107737078	107737618	CpG: 53	540	53	368	19.6	68.1	0.85
1407	chr13	107811763	107812795	CpG: 119	1032	119	594	23.1	57.6	1.39
1412	chr13	108435363	108435680	CpG: 25	317	25	210	15.8	66.2	0.72
1414	chr13	108678741	108681654	CpG: 309	2913	309	1821	21.2	62.5	1.09
1415	chr13	108834279	108834860	CpG: 57	581	57	372	19.6	64	0.96
1416	chr13	108948351	108949194	CpG: 72	843	72	542	17.1	64.3	0.83
1416	chr13	109004384	109005223	CpG: 86	839	86	614	20.5	73.2	0.77
1417	chr13	109106282	109106926	CpG: 67	644	67	428	20.8	66.5	0.94
1423	chr13	109906620	109907221	CpG: 50	601	50	365	16.6	60.7	0.9
1429	chr13	110692707	110693566	CpG: 96	859	96	542	22.4	63.1	1.12
1433	chr13	111184816	111185824	CpG: 98	1008	98	694	19.4	68.8	0.82
1441	chr13	112278977	112280953	CpG: 176	1976	176	1045	17.8	52.9	1.27
1443	chr13	112476018	112477969	CpG: 159	1951	159	1112	16.3	57	1.01
1443	chr13	112515085	112516147	CpG: 79	1062	79	667	14.9	62.8	0.76
1443	chr13	112538970	112539249	CpG: 23	279	23	167	16.5	59.9	0.92
1443	chr13	112545473	112545709	CpG: 20	236	20	132	16.9	55.9	1.09
1444	chr13	112597980	112599677	CpG: 154	1697	154	877	18.1	51.7	1.36
1445	chr13	112768053	112768328	CpG: 20	275	20	163	14.5	59.3	0.83
1449	chr13	113253930	113254761	CpG: 94	831	94	594	22.6	71.5	0.89
1450	chr13	113442167	113442711	CpG: 68	544	68	404	25	74.3	0.91
1451	chr13	113590889	113591617	CpG: 86	728	86	515	23.6	70.7	0.96
1451	chr13	113622188	113622407	CpG: 15	219	15	114	13.7	52.1	1.02
1452	chr13	113717514	113718170	CpG: 57	656	57	418	17.4	63.7	0.86
1453	chr13	113777684	113778530	CpG: 92	846	92	586	21.7	69.3	0.91
1453	chr13	113778911	113779218	CpG: 25	307	25	185	16.3	60.3	0.96
1453	chr13	113779823	113780123	CpG: 21	300	21	189	14	63	0.71
1453	chr13	113783725	113784653	CpG: 92	928	92	644	19.8	69.4	0.83
1453	chr13	113788692	113789236	CpG: 39	544	39	346	14.3	63.6	0.71
1453	chr13	113825162	113825631	CpG: 47	469	47	319	20	68	0.89
1455	chr13	114083320	114083782	CpG: 65	462	65	358	28.1	77.5	0.94
1457	chr13	114407510	114408956	CpG: 164	1446	164	989	22.7	68.4	0.97
1459	chr13	114584363	114585168	CpG: 67	805	67	485	16.6	60.2	0.92
1463	chr13	115177954	115178345	CpG: 33	391	33	249	16.9	63.7	0.85
1464	chr13	115247477	115247754	CpG: 29	277	29	187	20.9	67.5	0.93
1464	chr13	115248766	115249922	CpG: 112	1156	112	722	19.4	62.5	0.99
1467	chr13	115608362	115608679	CpG: 28	317	28	203	17.7	64	0.87
1469	chr13	115879904	115880542	CpG: 61	638	61	423	19.1	66.3	0.87
1478	chr13	117099768	117100473	CpG: 82	705	82	490	23.3	69.5	0.96
1481	chr13	117494386	117494691	CpG: 24	305	24	180	15.7	59	0.91
1483	chr13	117813195	117814735	CpG: 129	1540	129	979	16.8	63.6	0.83
1485	chr13	118009371	118009991	CpG: 63	620	63	432	20.3	69.7	0.85
1488	chr13	118391090	118391743	CpG: 85	653	85	454	26	69.5	1.09
1494	chr13	119175410	119176130	CpG: 72	720	72	429	20	59.6	1.13
1496	chr13	119503107	119503320	CpG: 24	213	24	152	22.5	71.4	0.89
1502	chr13	120197593	120197945	CpG: 35	352	35	253	19.9	71.9	0.79
1502	chr13	120217183	120218521	CpG: 153	1338	153	896	22.9	67	1.02
1502	chr13	120251442	120251926	CpG: 38	484	38	251	15.7	51.9	1.17
1502	chr13	120276779	120277928	CpG: 103	1149	103	611	17.9	53.2	1.27
23	chr14	119536820	119538417	CpG: 161	1597	161	1091	20.2	68.3	0.87
81	chr14	8650375	8651395	CpG: 79	1020	79	620	15.5	60.8	0.84
81	chr14	8912736	8913179	CpG: 47	443	47	282	21.2	63.7	1.06
94	chr14	22804180	22807728	CpG: 245	3548	245	2090	13.8	58.9	0.8
608	chr14	3049153	3049889	CpG: 56	736	56	503	15.2	68.3	0.65
609	chr14	3208460	3209214	CpG: 57	754	57	515	15.1	68.3	0.65
610	chr14	3332489	3332942	CpG: 42	453	42	301	18.5	66.4	0.84
610	chr14	3333107	3333319	CpG: 16	212	16	134	15.1	63.2	0.76
611	chr14	3438197	3438639	CpG: 40	442	40	290	18.1	65.6	0.85
611	chr14	3518223	3518881	CpG: 67	658	67	466	20.4	70.8	0.81
613	chr14	3677596	3678038	CpG: 40	442	40	290	18.1	65.6	0.85
613	chr14	3757626	3758284	CpG: 67	658	67	466	20.4	70.8	0.81
614	chr14	3915645	3916089	CpG: 40	444	40	290	18	65.3	0.85
616	chr14	4121836	4122158	CpG: 33	322	33	231	20.5	71.7	0.82
617	chr14	4213233	4214092	CpG: 63	859	63	567	14.7	66	0.68
617	chr14	4285341	4286139	CpG: 65	798	65	535	16.3	67	0.73
618	chr14	4437715	4438381	CpG: 52	666	52	449	15.6	67.4	0.69
619	chr14	4518341	4519171	CpG: 67	830	67	538	16.1	64.8	0.77
620	chr14	4601887	4602923	CpG: 83	1036	83	701	16	67.7	0.71
621	chr14	4829448	4830332	CpG: 70	884	70	594	15.8	67.2	0.71
622	chr14	4958462	4959290	CpG: 67	828	67	530	16.2	64	0.79
624	chr14	5174029	5174369	CpG: 32	340	32	240	18.8	70.6	0.77
625	chr14	5252023	5252588	CpG: 47	565	47	367	16.6	65	0.79
626	chr14	5491716	5492231	CpG: 49	515	49	366	19	71.1	0.77
627	chr14	5617998	5618563	CpG: 47	565	47	367	16.6	65	0.79
628	chr14	5659696	5660524	CpG: 64	828	64	526	15.5	63.5	0.77
628	chr14	5730797	5731312	CpG: 49	515	49	366	19	71.1	0.77
630	chr14	5944194	5944911	CpG: 55	717	55	470	15.3	65.6	0.71
630	chr14	6011710	6012436	CpG: 54	726	54	491	14.9	67.6	0.65
631	chr14	6093077	6093826	CpG: 57	749	57	509	15.2	68	0.66
632	chr14	6169739	6170595	CpG: 64	856	64	545	15	63.7	0.74
632	chr14	6240377	6240760	CpG: 35	383	35	226	18.3	59	1.05
633	chr14	6359099	6359439	CpG: 32	340	32	240	18.8	70.6	0.77
634	chr14	6437092	6437657	CpG: 47	565	47	367	16.6	65	0.79
635	chr14	6676961	6677476	CpG: 49	515	49	366	19	71.1	0.77
636	chr14	6747748	6748576	CpG: 64	828	64	526	15.5	63.5	0.77
636	chr14	6789711	6790276	CpG: 47	565	47	367	16.6	65	0.79
637	chr14	6893605	6894058	CpG: 42	453	42	301	18.5	66.4	0.84
637	chr14	6894223	6894435	CpG: 16	212	16	134	15.1	63.2	0.76
638	chr14	6973625	6974284	CpG: 67	659	67	467	20.3	70.9	0.81
639	chr14	7119501	7119918	CpG: 39	417	39	277	18.7	66.4	0.86
640	chr14	7259091	7259764	CpG: 63	673	63	442	18.7	65.7	0.87
642	chr14	7588915	7589164	CpG: 17	249	17	164	13.7	65.9	0.63
642	chr14	7589240	7589688	CpG: 41	448	41	273	18.3	60.9	1
643	chr14	7721887	7722562	CpG: 54	675	54	447	16	66.2	0.73
644	chr14	7859676	7860229	CpG: 46	553	46	370	16.6	66.9	0.75
645	chr14	7937289	7938112	CpG: 64	823	64	528	15.6	64.2	0.76
646	chr14	8006416	8007243	CpG: 64	827	64	529	15.5	64	0.76
646	chr14	8076703	8077543	CpG: 66	840	66	560	15.7	66.7	0.71
647	chr14	8147038	8147607	CpG: 51	569	51	393	17.9	69.1	0.75
648	chr14	8320507	8320756	CpG: 18	249	18	167	14.5	67.1	0.64
648	chr14	8320832	8321281	CpG: 44	449	44	302	19.6	67.3	0.87
649	chr14	8400384	8401138	CpG: 60	754	60	514	15.9	68.2	0.68
649	chr14	8490437	8491506	CpG: 79	1069	79	667	14.8	62.4	0.76
650	chr14	8623940	8624331	CpG: 30	391	30	257	15.3	65.7	0.73
652	chr14	8835192	8835522	CpG: 30	330	30	209	18.2	63.3	0.98
653	chr14	8930487	8930698	CpG: 19	211	19	136	18	64.5	0.88
653	chr14	9005071	9005752	CpG: 57	681	57	440	16.7	64.6	0.81
654	chr14	9046459	9047098	CpG: 98	639	98	472	30.7	73.9	1.14
657	chr14	9498576	9498851	CpG: 32	275	32	188	23.3	68.4	1.01
676	chr14	11994181	11994404	CpG: 18	223	18	146	16.1	65.5	0.75
679	chr14	12385879	12386974	CpG: 97	1095	97	675	17.7	61.6	0.93
685	chr14	13116627	13117174	CpG: 41	547	41	355	15	64.9	0.74
685	chr14	13173614	13174114	CpG: 38	500	38	291	15.2	58.2	0.91
685	chr14	13177252	13178880	CpG: 116	1628	116	982	14.3	60.3	0.78
689	chr14	13654333	13655738	CpG: 109	1405	109	828	15.5	58.9	0.9
697	chr14	14793339	14794234	CpG: 93	895	93	562	20.8	62.8	1.08
698	chr14	14844947	14845641	CpG: 91	694	91	483	26.2	69.6	1.1
698	chr14	14845769	14846042	CpG: 21	273	21	170	15.4	62.3	0.79
699	chr14	14952964	14953566	CpG: 59	602	59	405	19.6	67.3	0.88
700	chr14	15178055	15179081	CpG: 92	1026	92	675	17.9	65.8	0.83
703	chr14	15535221	15536295	CpG: 126	1074	126	724	23.5	67.4	1.03
709	chr14	16271217	16271579	CpG: 42	362	42	255	23.2	70.4	0.97
715	chr14	17075659	17075942	CpG: 26	283	26	185	18.4	65.4	0.88
715	chr14	17081792	17082211	CpG: 47	419	47	300	22.4	71.6	0.88
716	chr14	17197139	17198691	CpG: 141	1552	141	1006	18.2	64.8	0.87
717	chr14	17407738	17408295	CpG: 47	557	47	359	16.9	64.5	0.83
722	chr14	18005237	18005481	CpG: 22	244	22	181	18	74.2	0.67
726	chr14	18492841	18493668	CpG: 88	827	88	582	21.3	70.4	0.87
730	chr14	19070738	19071926	CpG: 128	1188	128	841	21.5	70.8	0.89
730	chr14	19102996	19103976	CpG: 84	980	84	632	17.1	64.5	0.83
731	chr14	19159461	19159893	CpG: 38	432	38	301	17.6	69.7	0.75
731	chr14	19163567	19164489	CpG: 74	922	74	468	16.1	50.8	1.25
735	chr14	19725775	19726569	CpG: 79	794	79	432	19.9	54.4	1.37
736	chr14	19874476	19875172	CpG: 47	696	47	428	13.5	61.5	0.76
740	chr14	20404059	20404511	CpG: 44	452	44	300	19.5	66.4	0.89
741	chr14	20570390	20570813	CpG: 36	423	36	268	17	63.4	0.86
742	chr14	20642569	20643178	CpG: 74	609	74	437	24.3	71.8	0.94
744	chr14	20902048	20902678	CpG: 57	630	57	404	18.1	64.1	0.88
745	chr14	21000777	21001266	CpG: 42	489	42	310	17.2	63.4	0.86
746	chr14	21207778	21208243	CpG: 50	465	50	316	21.5	68	0.93
746	chr14	21212604	21213107	CpG: 59	503	59	355	23.5	70.6	0.94
747	chr14	21298960	21299243	CpG: 31	283	31	189	21.9	66.8	0.99
748	chr14	21365068	21365823	CpG: 87	755	87	524	23	69.4	0.96
748	chr14	21459933	21460547	CpG: 60	614	60	381	19.5	62.1	1.04
748	chr14	21480421	21480648	CpG: 21	227	21	149	18.5	65.6	0.86
748	chr14	21493399	21493827	CpG: 33	428	33	272	15.4	63.6	0.77
749	chr14	21514128	21515088	CpG: 105	960	105	610	21.9	63.5	1.08
749	chr14	21522059	21522455	CpG: 45	396	45	253	22.7	63.9	1.11
749	chr14	21526698	21527303	CpG: 58	605	58	376	19.2	62.1	0.99
749	chr14	21531669	21531936	CpG: 18	267	18	167	13.5	62.5	0.71
749	chr14	21553328	21553910	CpG: 75	582	75	439	25.8	75.4	0.91
749	chr14	21612354	21613510	CpG: 112	1156	112	828	19.4	71.6	0.79
750	chr14	21748188	21748995	CpG: 89	807	89	558	22.1	69.1	0.93
751	chr14	21871158	21872274	CpG: 86	1116	86	727	15.4	65.1	0.73
752	chr14	21895042	21895585	CpG: 48	543	48	360	17.7	66.3	0.81
755	chr14	22318652	22320567	CpG: 152	1915	152	1185	15.9	61.9	0.86
756	chr14	22505847	22506141	CpG: 36	294	36	193	24.5	65.6	1.15
757	chr14	22569728	22570188	CpG: 52	460	52	333	22.6	72.4	0.87
757	chr14	22650424	22651158	CpG: 70	734	70	492	19.1	67	0.85
757	chr14	22666846	22667333	CpG: 42	487	42	328	17.2	67.4	0.76
757	chr14	22667719	22668299	CpG: 43	580	43	390	14.8	67.2	0.66
759	chr14	22808265	22808947	CpG: 48	682	48	398	14.1	58.4	0.83
759	chr14	22814687	22814942	CpG: 20	255	20	174	15.7	68.2	0.7
759	chr14	22838817	22839080	CpG: 27	263	27	187	20.5	71.1	0.82
774	chr14	24822909	24823162	CpG: 18	253	18	143	14.2	56.5	0.89
774	chr14	24823360	24824262	CpG: 90	902	90	563	20	62.4	1.03
776	chr14	25064247	25065170	CpG: 94	923	94	626	20.4	67.8	0.89
778	chr14	25306079	25306390	CpG: 28	311	28	190	18	61.1	0.98
778	chr14	25309880	25310445	CpG: 56	565	56	376	19.8	66.5	0.9
780	chr14	25598691	25599037	CpG: 27	346	27	231	15.6	66.8	0.72
784	chr14	26197682	26198071	CpG: 39	389	39	280	20.1	72	0.78
