#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
1167	chr15	76343466	76343982	CpG: 65	516	65	377	25.2	73.1	0.95
1167	chr15	76350430	76351727	CpG: 110	1297	110	809	17	62.4	0.87
1167	chr15	76368838	76369595	CpG: 75	757	75	519	19.8	68.6	0.85
1167	chr15	76380219	76380523	CpG: 25	304	25	189	16.4	62.2	0.88
1167	chr15	76380757	76381096	CpG: 24	339	24	192	14.2	56.6	0.88
1168	chr15	76457392	76458130	CpG: 83	738	83	532	22.5	72.1	0.87
1168	chr15	76477162	76477911	CpG: 72	749	72	520	19.2	69.4	0.8
1168	chr15	76511570	76512071	CpG: 69	501	69	363	27.5	72.5	1.06
1168	chr15	76517581	76519787	CpG: 194	2206	194	1465	17.6	66.4	0.8
1168	chr15	76522004	76523889	CpG: 141	1885	141	1220	15	64.7	0.72
1168	chr15	76538046	76539019	CpG: 82	973	82	623	16.9	64	0.82
1168	chr15	76540863	76541094	CpG: 17	231	17	141	14.7	61	0.8
1169	chr15	76576291	76576551	CpG: 30	260	30	184	23.1	70.8	0.92
1169	chr15	76607300	76607694	CpG: 49	394	49	266	24.9	67.5	1.09
1169	chr15	76631819	76632140	CpG: 24	321	24	205	15	63.9	0.73
1169	chr15	76639777	76640027	CpG: 19	250	19	152	15.2	60.8	0.93
1169	chr15	76656774	76657248	CpG: 51	474	51	342	21.5	72.2	0.83
1169	chr15	76659685	76659905	CpG: 21	220	21	157	19.1	71.4	0.76
1169	chr15	76660100	76660751	CpG: 54	651	54	420	16.6	64.5	0.84
1169	chr15	76666937	76667310	CpG: 30	373	30	244	16.1	65.4	0.75
1169	chr15	76671545	76671944	CpG: 45	399	45	297	22.6	74.4	0.82
1170	chr15	76697862	76698082	CpG: 22	220	22	142	20	64.5	0.97
1170	chr15	76701486	76701868	CpG: 26	382	26	234	13.6	61.3	0.73
1170	chr15	76710137	76710999	CpG: 86	862	86	575	20	66.7	0.9
1170	chr15	76715489	76715973	CpG: 37	484	37	295	15.3	61	0.83
1170	chr15	76722137	76722934	CpG: 70	797	70	526	17.6	66	0.81
1170	chr15	76723403	76724059	CpG: 46	656	46	397	14	60.5	0.77
1170	chr15	76724721	76725095	CpG: 33	374	33	243	17.6	65	0.84
1171	chr15	76817113	76818347	CpG: 121	1234	121	871	19.6	70.6	0.83
1171	chr15	76870805	76871545	CpG: 63	740	63	489	17	66.1	0.78
1171	chr15	76879218	76879495	CpG: 22	277	22	171	15.9	61.7	0.87
1171	chr15	76904006	76904671	CpG: 61	665	61	404	18.3	60.8	1
1171	chr15	76911248	76911879	CpG: 46	631	46	381	14.6	60.4	0.8
1171	chr15	76925150	76925767	CpG: 60	617	60	433	19.4	70.2	0.79
1172	chr15	76948411	76948997	CpG: 47	586	47	356	16	60.8	0.87
1174	chr15	77306231	77307249	CpG: 97	1018	97	607	19.1	59.6	1.07
1175	chr15	77370115	77370325	CpG: 16	210	16	113	15.2	53.8	1.05
1178	chr15	77841180	77842605	CpG: 133	1425	133	959	18.7	67.3	0.83
1179	chr15	77857699	77857945	CpG: 19	246	19	156	15.4	63.4	0.78
1179	chr15	77928841	77929138	CpG: 24	297	24	188	16.2	63.3	0.81
1179	chr15	77955711	77956835	CpG: 85	1124	85	727	15.1	64.7	0.72
1179	chr15	77970440	77971205	CpG: 72	765	72	483	18.8	63.1	0.94
1180	chr15	77995104	77995554	CpG: 40	450	40	300	17.8	66.7	0.84
1181	chr15	78119597	78120185	CpG: 61	588	61	414	20.7	70.4	0.84
1181	chr15	78174277	78174501	CpG: 16	224	16	135	14.3	60.3	0.79
1181	chr15	78204225	78204514	CpG: 28	289	28	204	19.4	70.6	0.78
1183	chr15	78405626	78405862	CpG: 21	236	21	148	17.8	62.7	0.91
1183	chr15	78406315	78406690	CpG: 28	375	28	227	14.9	60.5	0.82
1183	chr15	78410074	78410683	CpG: 64	609	64	393	21	64.5	1.02
1183	chr15	78428633	78428939	CpG: 29	306	29	199	19	65	0.91
1183	chr15	78436813	78437123	CpG: 25	310	25	224	16.1	72.3	0.62
1184	chr15	78539511	78539843	CpG: 30	332	30	214	18.1	64.5	0.88
1185	chr15	78671939	78672648	CpG: 50	709	50	463	14.1	65.3	0.67
1185	chr15	78672946	78673306	CpG: 25	360	25	219	13.9	60.8	0.75
1185	chr15	78712773	78713098	CpG: 31	325	31	174	19.1	53.5	1.33
1185	chr15	78718605	78718878	CpG: 29	273	29	201	21.2	73.6	0.79
1186	chr15	78799095	78799374	CpG: 19	279	19	187	13.6	67	0.63
1186	chr15	78802368	78803202	CpG: 119	834	119	637	28.5	76.4	1.01
1186	chr15	78820781	78820984	CpG: 26	203	26	139	25.6	68.5	1.09
1186	chr15	78842418	78843139	CpG: 67	721	67	449	18.6	62.3	0.97
1186	chr15	78847491	78847711	CpG: 16	220	16	138	14.5	62.7	0.77
1186	chr15	78877061	78877865	CpG: 83	804	83	487	20.6	60.6	1.13
1186	chr15	78899457	78900015	CpG: 47	558	47	344	16.8	61.6	0.89
1187	chr15	78913720	78914620	CpG: 129	900	129	646	28.7	71.8	1.11
1187	chr15	78928020	78928259	CpG: 20	239	20	155	16.7	64.9	0.8
1187	chr15	78934900	78935350	CpG: 43	450	43	285	19.1	63.3	0.95
1187	chr15	78947735	78948013	CpG: 24	278	24	175	17.3	62.9	0.87
1187	chr15	78967704	78968007	CpG: 25	303	25	193	16.5	63.7	0.94
1187	chr15	78982709	78983320	CpG: 50	611	50	354	16.4	57.9	0.98
1187	chr15	78992999	78993239	CpG: 22	240	22	160	18.3	66.7	0.83
1187	chr15	79027892	79028861	CpG: 97	969	97	667	20	68.8	0.85
1187	chr15	79030544	79031116	CpG: 49	572	49	361	17.1	63.1	0.87
1188	chr15	79042665	79043393	CpG: 102	728	102	518	28	71.2	1.13
1188	chr15	79062396	79062972	CpG: 75	576	75	408	26	70.8	1.05
1188	chr15	79075135	79075494	CpG: 42	359	42	248	23.4	69.1	0.98
1188	chr15	79108814	79109661	CpG: 86	847	86	532	20.3	62.8	1.03
1188	chr15	79140843	79141472	CpG: 58	629	58	396	18.4	63	0.93
1188	chr15	79163248	79163951	CpG: 63	703	63	450	17.9	64	0.88
1189	chr15	79229174	79229693	CpG: 44	519	44	343	17	66.1	0.78
1189	chr15	79251864	79252763	CpG: 84	899	84	611	18.7	68	0.81
1189	chr15	79261072	79262022	CpG: 89	950	89	658	18.7	69.3	0.79
1189	chr15	79270428	79270640	CpG: 20	212	20	143	18.9	67.5	0.83
1190	chr15	79328245	79328489	CpG: 24	244	24	162	19.7	66.4	0.9
1190	chr15	79347309	79348233	CpG: 90	924	90	600	19.5	64.9	0.94
1190	chr15	79357313	79357816	CpG: 62	503	62	331	24.7	65.8	1.16
1190	chr15	79402817	79403450	CpG: 80	633	80	461	25.3	72.8	0.96
1191	chr15	79441492	79442137	CpG: 66	645	66	374	20.5	58	1.27
1191	chr15	79485324	79485795	CpG: 36	471	36	287	15.3	60.9	0.83
1191	chr15	79505148	79506145	CpG: 97	997	97	610	19.5	61.2	1.04
1191	chr15	79511572	79512016	CpG: 48	444	48	292	21.6	65.8	1.02
1191	chr15	79516277	79516758	CpG: 53	481	53	315	22	65.5	1.04
1191	chr15	79545998	79547141	CpG: 130	1143	130	753	22.7	65.9	1.05
1192	chr15	79604886	79605119	CpG: 28	233	28	147	24	63.1	1.26
1192	chr15	79658655	79659420	CpG: 61	765	61	473	15.9	61.8	0.84
1192	chr15	79670759	79671374	CpG: 67	615	67	422	21.8	68.6	0.93
1192	chr15	79687330	79688220	CpG: 112	890	112	634	25.2	71.2	0.99
1192	chr15	79690759	79691405	CpG: 74	646	74	425	22.9	65.8	1.06
1193	chr15	79742139	79742880	CpG: 92	741	92	482	24.8	65	1.19
1193	chr15	79774227	79774627	CpG: 36	400	36	267	18	66.8	0.81
1193	chr15	79803781	79804965	CpG: 139	1184	139	790	23.5	66.7	1.06
1194	chr15	79828604	79829021	CpG: 36	417	36	278	17.3	66.7	0.79
1194	chr15	79834017	79834501	CpG: 54	484	54	323	22.3	66.7	1
1194	chr15	79883409	79883635	CpG: 23	226	23	161	20.4	71.2	0.81
1194	chr15	79927777	79928048	CpG: 24	271	24	181	17.7	66.8	0.79
1194	chr15	79932385	79932801	CpG: 57	416	57	306	27.4	73.6	1.02
1194	chr15	79933429	79933638	CpG: 17	209	17	131	16.3	62.7	0.84
1195	chr15	80001637	80001856	CpG: 20	219	20	145	18.3	66.2	0.84
1195	chr15	80012334	80014805	CpG: 179	2471	179	1505	14.5	60.9	0.78
1195	chr15	80083159	80083585	CpG: 36	426	36	237	16.9	55.6	1.09
1196	chr15	80091111	80091883	CpG: 67	772	67	466	17.4	60.4	0.95
1196	chr15	80133017	80133591	CpG: 60	574	60	391	20.9	68.1	0.9
1196	chr15	80173238	80174282	CpG: 90	1044	90	594	17.2	56.9	1.07
1196	chr15	80211358	80211956	CpG: 46	598	46	374	15.4	62.5	0.79
1196	chr15	80212122	80212389	CpG: 19	267	19	163	14.2	61	0.77
1197	chr15	80233876	80234421	CpG: 60	545	60	384	22	70.5	0.89
1197	chr15	80255094	80256136	CpG: 99	1042	99	663	19	63.6	0.94
1197	chr15	80263905	80264458	CpG: 56	553	56	366	20.3	66.2	0.93
1197	chr15	80287124	80288381	CpG: 102	1257	102	725	16.2	57.7	0.98
1198	chr15	80372166	80372656	CpG: 37	490	37	330	15.1	67.3	0.67
1200	chr15	80671431	80672139	CpG: 66	708	66	476	18.6	67.2	0.83
1200	chr15	80710963	80712149	CpG: 130	1186	130	793	21.9	66.9	1.03
1202	chr15	80948113	80948758	CpG: 52	645	52	395	16.1	61.2	0.86
1202	chr15	80977727	80978251	CpG: 63	524	63	379	24	72.3	0.93
1204	chr15	81190166	81191037	CpG: 84	871	84	592	19.3	68	0.84
1205	chr15	81360570	81360946	CpG: 27	376	27	231	14.4	61.4	0.78
1206	chr15	81399335	81400166	CpG: 65	831	65	522	15.6	62.8	0.8
1206	chr15	81466197	81466957	CpG: 59	760	59	488	15.5	64.2	0.8
1206	chr15	81523003	81523405	CpG: 33	402	33	281	16.4	69.9	0.67
1207	chr15	81585125	81586774	CpG: 155	1649	155	1054	18.8	63.9	0.92
1208	chr15	81663844	81664100	CpG: 26	256	26	164	20.3	64.1	1.02
1208	chr15	81664283	81664525	CpG: 18	242	18	138	14.9	57	0.92
1208	chr15	81693572	81695044	CpG: 155	1472	155	1080	21.1	73.4	0.79
1208	chr15	81729285	81730210	CpG: 84	925	84	591	18.2	63.9	0.89
1208	chr15	81745014	81745344	CpG: 37	330	37	211	22.4	63.9	1.1
1208	chr15	81745743	81746031	CpG: 27	288	27	198	18.8	68.8	0.83
1208	chr15	81771790	81772012	CpG: 20	222	20	153	18	68.9	0.84
1209	chr15	81810601	81811771	CpG: 103	1170	103	736	17.6	62.9	0.89
1209	chr15	81856168	81856385	CpG: 16	217	16	132	14.7	60.8	0.81
1209	chr15	81857785	81858553	CpG: 63	768	63	489	16.4	63.7	0.81
1209	chr15	81859067	81859271	CpG: 21	204	21	135	20.6	66.2	0.94
1209	chr15	81859644	81859877	CpG: 18	233	18	126	15.5	54.1	1.1
1209	chr15	81872316	81872762	CpG: 39	446	39	285	17.5	63.9	0.86
1210	chr15	81925826	81926377	CpG: 50	551	50	372	18.1	67.5	0.8
1210	chr15	81960281	81961112	CpG: 75	831	75	534	18.1	64.3	0.88
1210	chr15	81980459	81980818	CpG: 30	359	30	218	16.7	60.7	0.92
1210	chr15	82015897	82016579	CpG: 69	682	69	461	20.2	67.6	0.91
1210	chr15	82046980	82047649	CpG: 75	669	75	450	22.4	67.3	1.01
1211	chr15	82070004	82070309	CpG: 40	305	40	216	26.2	70.8	1.05
1211	chr15	82127653	82128348	CpG: 65	695	65	453	18.7	65.2	0.88
1211	chr15	82146885	82147958	CpG: 118	1073	118	729	22	67.9	0.97
1212	chr15	82207158	82207889	CpG: 65	731	65	491	17.8	67.2	0.81
1212	chr15	82211859	82212960	CpG: 127	1101	127	717	23.1	65.1	1.09
1212	chr15	82224180	82224403	CpG: 18	223	18	143	16.1	64.1	0.79
1212	chr15	82244142	82244794	CpG: 65	652	65	437	19.9	67	0.89
1212	chr15	82274943	82275216	CpG: 29	273	29	192	21.2	70.3	0.86
1213	chr15	82338754	82339079	CpG: 36	325	36	223	22.2	68.6	0.95
1213	chr15	82340991	82341413	CpG: 44	422	44	309	20.9	73.2	0.79
1213	chr15	82345859	82346310	CpG: 47	451	47	302	20.8	67	0.95
1213	chr15	82353923	82354675	CpG: 68	752	68	483	18.1	64.2	0.88
1217	chr15	82898793	82900007	CpG: 108	1214	108	730	17.8	60.1	1.01
1217	chr15	82911627	82911981	CpG: 31	354	31	254	17.5	71.8	0.7
1217	chr15	82963242	82963451	CpG: 21	209	21	123	20.1	58.9	1.17
1218	chr15	82987200	82987524	CpG: 28	324	28	211	17.3	65.1	0.88
1218	chr15	83056531	83056837	CpG: 22	306	22	191	14.4	62.4	0.74
1219	chr15	83122357	83122862	CpG: 49	505	49	336	19.4	66.5	0.88
1219	chr15	83148850	83149431	CpG: 73	581	73	420	25.1	72.3	0.97
1219	chr15	83171713	83172374	CpG: 63	661	63	445	19.1	67.3	0.85
1220	chr15	83251083	83251828	CpG: 71	745	71	521	19.1	69.9	0.79
1220	chr15	83349950	83350539	CpG: 61	589	61	405	20.7	68.8	0.88
1221	chr15	83366863	83367533	CpG: 63	670	63	437	18.8	65.2	0.91
1221	chr15	83464171	83464553	CpG: 38	382	38	213	19.9	55.8	1.29
1221	chr15	83489523	83489733	CpG: 20	210	20	121	19	57.6	1.22
1222	chr15	83510816	83511034	CpG: 27	218	27	145	24.8	66.5	1.15
1222	chr15	83526605	83527545	CpG: 75	940	75	608	16	64.7	0.76
1222	chr15	83555241	83555754	CpG: 64	513	64	379	25	73.9	0.92
1222	chr15	83594689	83595267	CpG: 59	578	59	378	20.4	65.4	0.96
1223	chr15	83724482	83725238	CpG: 92	756	92	543	24.3	71.8	0.94
1226	chr15	84105448	84105929	CpG: 55	481	55	315	22.9	65.5	1.07
1227	chr15	84167757	84168291	CpG: 49	534	49	352	18.4	65.9	0.85
1227	chr15	84192062	84192488	CpG: 37	426	37	283	17.4	66.4	0.8
1227	chr15	84231912	84232333	CpG: 42	421	42	300	20	71.3	0.79
1228	chr15	84406549	84406755	CpG: 15	206	15	127	14.6	61.7	0.77
1229	chr15	84446017	84446399	CpG: 49	382	49	289	25.7	75.7	0.94
1230	chr15	84557416	84557876	CpG: 52	460	52	327	22.6	71.1	0.9
1230	chr15	84663134	84663440	CpG: 43	306	43	230	28.1	75.2	1.07
1231	chr15	84680904	84681714	CpG: 89	810	89	580	22	71.6	0.86
1232	chr15	84853463	84856560	CpG: 251	3097	251	1843	16.2	59.5	0.91
1232	chr15	84922961	84924068	CpG: 124	1107	124	755	22.4	68.2	0.96
1233	chr15	84987556	84987785	CpG: 29	229	29	142	25.3	62	1.34
1233	chr15	85036799	85037283	CpG: 65	484	65	342	26.9	70.7	1.1
1234	chr15	85131665	85132180	CpG: 49	515	49	329	19	63.9	0.94
1235	chr15	85206017	85206390	CpG: 41	373	41	275	22	73.7	0.83
1236	chr15	85336122	85336899	CpG: 65	777	65	515	16.7	66.3	0.76
1237	chr15	85510565	85510766	CpG: 17	201	17	129	16.9	64.2	0.83
1237	chr15	85537341	85537789	CpG: 42	448	42	294	18.8	65.6	0.87
1237	chr15	85543705	85543907	CpG: 18	202	18	127	17.8	62.9	0.92
1237	chr15	85576298	85578144	CpG: 131	1846	131	1165	14.2	63.1	0.72
1237	chr15	85580411	85582062	CpG: 175	1651	175	1091	21.2	66.1	0.97
1238	chr15	85625626	85626162	CpG: 70	536	70	393	26.1	73.3	0.97
1238	chr15	85634422	85635033	CpG: 53	611	53	412	17.3	67.4	0.77
1238	chr15	85645974	85646308	CpG: 26	334	26	212	15.6	63.5	0.78
1238	chr15	85660761	85661096	CpG: 34	335	34	232	20.3	69.3	0.85
1238	chr15	85670332	85672100	CpG: 201	1768	201	1137	22.7	64.3	1.1
1239	chr15	85734824	85736079	CpG: 120	1255	120	887	19.1	70.7	0.77
1239	chr15	85811149	85811955	CpG: 58	806	58	499	14.4	61.9	0.78
1239	chr15	85821436	85821894	CpG: 56	458	56	346	24.5	75.5	0.86
1239	chr15	85832229	85832474	CpG: 21	245	21	152	17.1	62	0.94
1240	chr15	85859679	85860044	CpG: 36	365	36	239	19.7	65.5	0.93
1240	chr15	85878996	85879453	CpG: 45	457	45	307	19.7	67.2	0.87
1240	chr15	85978642	85979038	CpG: 30	396	30	242	15.2	61.1	0.83
1241	chr15	86031208	86031677	CpG: 35	469	35	284	14.9	60.6	0.82
1241	chr15	86032465	86034199	CpG: 163	1734	163	1085	18.8	62.6	0.96
1241	chr15	86058486	86059218	CpG: 105	732	105	521	28.7	71.2	1.14
1242	chr15	86185289	86185821	CpG: 60	532	60	357	22.6	67.1	1.01
1242	chr15	86213884	86214718	CpG: 75	834	75	540	18	64.7	0.86
1252	chr15	87544014	87545233	CpG: 119	1219	119	736	19.5	60.4	1.07
1253	chr15	87624070	87625706	CpG: 196	1636	196	1072	24	65.5	1.12
1262	chr15	88751169	88752424	CpG: 144	1255	144	779	22.9	62.1	1.19
1262	chr15	88819049	88820117	CpG: 97	1068	97	669	18.2	62.6	0.93
1262	chr15	88837432	88837638	CpG: 19	206	19	145	18.4	70.4	0.75
1262	chr15	88861825	88863864	CpG: 231	2039	231	1374	22.7	67.4	1
1263	chr15	88890660	88890981	CpG: 28	321	28	222	17.4	69.2	0.73
1263	chr15	88954448	88955003	CpG: 51	555	51	375	18.4	67.6	0.83
1263	chr15	88982749	88983169	CpG: 30	420	30	274	14.3	65.2	0.68
1264	chr15	89060095	89060423	CpG: 35	328	35	229	21.3	69.8	0.88
1264	chr15	89067581	89068614	CpG: 79	1033	79	626	15.3	60.6	0.84
1264	chr15	89076234	89076459	CpG: 16	225	16	146	14.2	64.9	0.68
1264	chr15	89088970	89089753	CpG: 96	783	96	563	24.5	71.9	0.95
1264	chr15	89122928	89123448	CpG: 46	520	46	319	17.7	61.3	0.94
1264	chr15	89128456	89128782	CpG: 24	326	24	193	14.7	59.2	0.85
1265	chr15	89140089	89140792	CpG: 64	703	64	479	18.2	68.1	0.8
1265	chr15	89146448	89146977	CpG: 41	529	41	332	15.5	62.8	0.79
1265	chr15	89149271	89149579	CpG: 37	308	37	224	24	72.7	0.93
1265	chr15	89160438	89161110	CpG: 46	672	46	415	13.7	61.8	0.72
1265	chr15	89167457	89167709	CpG: 25	252	25	164	19.8	65.1	0.94
1265	chr15	89173048	89173700	CpG: 57	652	57	438	17.5	67.2	0.78
1265	chr15	89180327	89181243	CpG: 85	916	85	553	18.6	60.4	1.02
1265	chr15	89196014	89196641	CpG: 59	627	59	425	18.8	67.8	0.83
1265	chr15	89211299	89211950	CpG: 63	651	63	383	19.4	58.8	1.13
1266	chr15	89314658	89315550	CpG: 86	892	86	616	19.3	69.1	0.82
1266	chr15	89355317	89356036	CpG: 56	719	56	465	15.6	64.7	0.75
1266	chr15	89373511	89374175	CpG: 68	664	68	440	20.5	66.3	0.93
1266	chr15	89378613	89379158	CpG: 45	545	45	360	16.5	66.1	0.76
1267	chr15	89410048	89410386	CpG: 29	338	29	231	17.2	68.3	0.74
1267	chr15	89429313	89429985	CpG: 66	672	66	443	19.6	65.9	0.91
1267	chr15	89453649	89454326	CpG: 61	677	61	433	18	64	0.92
1267	chr15	89457315	89457978	CpG: 45	663	45	431	13.6	65	0.65
1267	chr15	89498706	89500344	CpG: 149	1638	149	988	18.2	60.3	1.01
1268	chr15	89523944	89524282	CpG: 39	338	39	205	23.1	60.7	1.27
1268	chr15	89547660	89548480	CpG: 74	820	74	567	18	69.1	0.77
1268	chr15	89557772	89558421	CpG: 65	649	65	458	20	70.6	0.81
1268	chr15	89591373	89591953	CpG: 53	580	53	354	18.3	61	1
1270	chr15	89841521	89842041	CpG: 52	520	52	358	20	68.8	0.84
1273	chr15	90224109	90224639	CpG: 48	530	48	349	18.1	65.8	0.86
1276	chr15	90679085	90680178	CpG: 79	1093	79	657	14.5	60.1	0.8
1278	chr15	90951164	90951379	CpG: 15	215	15	127	14	59.1	0.84
1279	chr15	91049148	91050047	CpG: 98	899	98	595	21.8	66.2	1
1280	chr15	91199432	91199666	CpG: 22	234	22	160	18.8	68.4	0.82
1283	chr15	91572409	91573287	CpG: 120	878	120	662	27.3	75.4	0.96
1289	chr15	92396922	92397500	CpG: 58	578	58	408	20.1	70.6	0.82
1296	chr15	93274814	93275775	CpG: 79	961	79	520	16.4	54.1	1.15
1297	chr15	93336072	93337374	CpG: 121	1302	121	668	18.6	51.3	1.41
1297	chr15	93398143	93398538	CpG: 54	395	54	236	27.3	59.7	1.54
1298	chr15	93500631	93501035	CpG: 33	404	33	232	16.3	57.4	1
1298	chr15	93503209	93503663	CpG: 33	454	33	270	14.5	59.5	0.82
1298	chr15	93519015	93519601	CpG: 77	586	77	436	26.3	74.4	0.97
1299	chr15	93595302	93596105	CpG: 114	803	114	621	28.4	77.3	0.96
1305	chr15	94403228	94404370	CpG: 92	1142	92	758	16.1	66.4	0.75
1306	chr15	94523226	94523538	CpG: 26	312	26	184	16.7	59	0.97
1306	chr15	94543264	94544009	CpG: 58	745	58	491	15.6	65.9	0.72
1306	chr15	94589337	94589944	CpG: 64	607	64	425	21.1	70	0.86
1306	chr15	94628899	94629527	CpG: 78	628	78	405	24.8	64.5	1.2
1311	chr15	95228829	95229252	CpG: 28	423	28	255	13.2	60.3	0.73
1313	chr15	95527746	95528712	CpG: 86	966	86	574	17.8	59.4	1.01
1314	chr15	95654268	95654715	CpG: 41	447	41	323	18.3	72.3	0.71
1315	chr15	95790472	95791333	CpG: 74	861	74	520	17.2	60.4	0.94
1319	chr15	96284886	96288510	CpG: 293	3624	293	1877	16.2	51.8	1.2
1320	chr15	96459953	96461411	CpG: 159	1458	159	884	21.8	60.6	1.19
1322	chr15	96641022	96643044	CpG: 160	2022	160	1173	15.8	58	0.94
1322	chr15	96698736	96699990	CpG: 134	1254	134	764	21.4	60.9	1.15
1322	chr15	96709474	96710225	CpG: 77	751	77	529	20.5	70.4	0.84
1323	chr15	96766772	96766991	CpG: 20	219	20	137	18.3	62.6	0.96
1325	chr15	97054448	97054857	CpG: 36	409	36	284	17.6	69.4	0.79
1326	chr15	97246949	97247838	CpG: 92	889	92	519	20.7	58.4	1.22
1327	chr15	97323527	97323768	CpG: 21	241	21	140	17.4	58.1	1.04
1330	chr15	97705428	97705912	CpG: 53	484	53	312	21.9	64.5	1.07
1331	chr15	97784283	97784962	CpG: 70	679	70	467	20.6	68.8	0.87
1331	chr15	97830984	97831735	CpG: 87	751	87	566	23.2	75.4	0.83
1331	chr15	97907977	97908715	CpG: 51	738	51	467	13.8	63.3	0.72
1332	chr15	97964079	97964431	CpG: 49	352	49	257	27.8	73	1.06
1332	chr15	98001890	98002284	CpG: 29	394	29	234	14.7	59.4	0.84
1332	chr15	98004393	98004893	CpG: 48	500	48	361	19.2	72.2	0.74
1333	chr15	98092802	98093642	CpG: 75	840	75	552	17.9	65.7	0.83
1333	chr15	98145199	98145843	CpG: 69	644	69	457	21.4	71	0.85
1333	chr15	98167780	98168736	CpG: 74	956	74	633	15.5	66.2	0.71
1334	chr15	98256832	98257066	CpG: 18	234	18	147	15.4	62.8	0.78
1334	chr15	98295938	98296320	CpG: 40	382	40	264	20.9	69.1	0.88
1336	chr15	98437490	98437734	CpG: 17	244	17	133	13.9	54.5	0.99
1336	chr15	98533652	98534489	CpG: 86	837	86	546	20.5	65.2	0.97
1337	chr15	98567242	98568233	CpG: 102	991	102	618	20.6	62.4	1.06
1337	chr15	98609353	98610114	CpG: 70	761	70	547	18.4	71.9	0.75
1337	chr15	98634571	98635349	CpG: 75	778	75	498	19.3	64	0.94
1337	chr15	98662663	98663022	CpG: 37	359	37	242	20.6	67.4	0.94
1337	chr15	98677157	98677482	CpG: 27	325	27	215	16.6	66.2	0.76
1338	chr15	98762433	98763412	CpG: 91	979	91	698	18.6	71.3	0.75
1338	chr15	98772545	98772852	CpG: 24	307	24	198	15.6	64.5	0.75
1338	chr15	98776320	98777008	CpG: 63	688	63	466	18.3	67.7	0.8
1338	chr15	98778078	98778295	CpG: 19	217	19	136	17.5	62.7	0.93
1338	chr15	98789582	98790158	CpG: 45	576	45	389	15.6	67.5	0.69
1338	chr15	98791671	98792931	CpG: 107	1260	107	794	17	63	0.86
1338	chr15	98804068	98804308	CpG: 25	240	25	159	20.8	66.2	0.96
1338	chr15	98805367	98806113	CpG: 61	746	61	462	16.4	61.9	0.85
1338	chr15	98806866	98807094	CpG: 22	228	22	155	19.3	68	0.84
1339	chr15	98830780	98831575	CpG: 59	795	59	481	14.8	60.5	0.82
1339	chr15	98871273	98872361	CpG: 98	1088	98	692	18	63.6	0.89
1339	chr15	98881075	98881471	CpG: 39	396	39	268	19.7	67.7	0.87
1339	chr15	98894026	98894548	CpG: 69	522	69	364	26.4	69.7	1.09
1339	chr15	98894822	98895074	CpG: 24	252	24	147	19	58.3	1.12
1339	chr15	98897982	98898204	CpG: 21	222	21	143	18.9	64.4	0.92
1339	chr15	98917600	98918328	CpG: 73	728	73	497	20.1	68.3	0.86
1339	chr15	98933890	98934683	CpG: 76	793	76	494	19.2	62.3	0.99
1339	chr15	98953020	98953569	CpG: 46	549	46	346	16.8	63	0.85
1340	chr15	98993165	98993413	CpG: 24	248	24	146	19.4	58.9	1.15
1340	chr15	99006114	99006332	CpG: 20	218	20	136	18.3	62.4	0.95
1340	chr15	99030210	99030667	CpG: 39	457	39	286	17.1	62.6	0.87
1340	chr15	99055127	99055802	CpG: 67	675	67	464	19.9	68.7	0.84
1340	chr15	99056850	99057158	CpG: 25	308	25	192	16.2	62.3	0.87
1340	chr15	99074603	99075102	CpG: 38	499	38	301	15.2	60.3	0.84
1340	chr15	99087196	99088551	CpG: 103	1355	103	901	15.2	66.5	0.69
1341	chr15	99093622	99093959	CpG: 35	337	35	234	20.8	69.4	0.86
1341	chr15	99096545	99098411	CpG: 140	1866	140	1191	15	63.8	0.74
1341	chr15	99126144	99127244	CpG: 102	1100	102	609	18.5	55.4	1.24
1342	chr15	99223721	99224863	CpG: 101	1142	101	779	17.7	68.2	0.76
1342	chr15	99251675	99252222	CpG: 49	547	49	340	17.9	62.2	0.94
1342	chr15	99294807	99295402	CpG: 52	595	52	355	17.5	59.7	0.99
1343	chr15	99369932	99370592	CpG: 81	660	81	498	24.5	75.5	0.86
1343	chr15	99392836	99393490	CpG: 54	654	54	415	16.5	63.5	0.84
1343	chr15	99425768	99426050	CpG: 20	282	20	178	14.2	63.1	0.71
1343	chr15	99457098	99458145	CpG: 78	1047	78	715	14.9	68.3	0.64
1343	chr15	99470393	99470792	CpG: 27	399	27	230	13.5	57.6	0.82
1343	chr15	99474374	99474776	CpG: 41	402	41	277	20.4	68.9	0.86
1344	chr15	99583752	99584238	CpG: 45	486	45	347	18.5	71.4	0.73
1344	chr15	99590462	99590944	CpG: 59	482	59	342	24.5	71	0.97
1345	chr15	99651304	99651771	CpG: 54	467	54	307	23.1	65.7	1.11
1345	chr15	99670258	99671104	CpG: 91	846	91	566	21.5	66.9	0.96
1345	chr15	99702043	99702498	CpG: 47	455	47	290	20.7	63.7	1.02
1345	chr15	99725628	99726125	CpG: 54	497	54	350	21.7	70.4	0.88
1346	chr15	99771850	99772691	CpG: 68	841	68	508	16.2	60.4	0.93
1346	chr15	99780771	99780975	CpG: 17	204	17	129	16.7	63.2	0.85
1346	chr15	99875242	99875576	CpG: 41	334	41	221	24.6	66.2	1.12
1347	chr15	99972474	99973733	CpG: 115	1259	115	776	18.3	61.6	0.99
